Date,SPX,Gold,CPI,Bonds,XLRE,XLC,PICK,XAR,KBE,XLY,VPU,VNQ,XBI,VDE,VDC,IYR,IYH,ITA,XHB,XLU,SOXX,KIE,IYE,XLF,VHT,IXP,XME,IYK,IYM,XSD,IYC,IBB,VIS,XLK,ITB,IAT,IYF,XLI,XTN,IYW,IYJ,IDU,VGT,IYT,XLB,XLV,IYZ,VAW,IAK,VCR,VOX,XLP,VFH,SMH,XLE
12/12/2013,1775.5,39.39,234.719,2.89,-1,-1,22.61597443,42.27075958,24.69680214,56.13508224,56.80447006,40.02648163,39.97815704,84.2559433,80.97309113,42.50484848,19.32042694,44.36845398,28.04983521,25.52766228,20.15323257,16.51412582,33.1139946,13.75894833,83.93604279,45.90790176,32.45227432,24.10878944,63.11217117,27.12877655,26.64121056,70.14914703,80.17505646,29.49557114,21.02628899,23.86364937,31.75009346,40.01541901,35.15302658,19.33764267,41.53794479,33.60662079,76.56963348,27.70137596,34.53183746,44.45162201,20.96366882,80.10748291,36.83857727,91.0790863,65.31543732,31.01680756,33.6718483,17.8150177,54.76355362
13/12/2013,1775.319946,39.61,234.719,2.88,-1,-1,22.65120697,42.33286285,24.59725761,56.27471542,56.80447006,40.12622833,39.82287598,83.93503571,80.7889328,42.67620468,19.34440994,44.43459702,28.04983521,25.48689079,20.11231422,16.48171997,32.9575119,13.77198505,84.01263428,45.71530151,32.66283798,24.14738464,63.36489105,27.08638,26.72534561,70.07433319,80.44346619,29.40101242,21.06383514,23.77449036,31.81574821,40.13639069,35.3287468,19.28962708,41.71958542,33.57816696,76.48948669,27.80649948,34.69748688,44.48468018,21.11421585,80.5429306,36.84661865,91.27978516,65.70523834,30.96552467,33.74225235,17.78455544,54.58402252
16/12/2013,1786.540039,39.7,234.719,2.89,-1,-1,22.62771797,42.84756088,24.83465195,56.64126587,57.12232971,40.26340103,39.91345215,84.76803589,80.90679932,42.72419357,19.38891792,44.95045471,28.25935936,25.62277603,20.3607254,16.51412582,33.31810379,13.85671234,84.2168045,46.0798645,32.87340164,24.19886017,63.59313965,27.7034874,26.83903885,70.20768738,81.30747223,29.69329643,21.18585205,24.03452492,32.00037003,40.51542664,35.61261368,19.4885788,42.12611008,33.77029037,77.25527191,28.0232811,34.83944702,44.56734848,21.13679695,80.89775848,36.95906448,91.92547607,65.92797089,30.95819283,33.93001175,17.88463974,55.05848312
17/12/2013,1781,39.6,234.719,2.85,-1,-1,22.45157814,42.82094193,24.68914986,56.49290848,57.03250885,40.45044708,39.36351395,84.29690552,80.56061554,42.95038223,19.27762222,45.05626678,28.31402016,25.5752182,20.57406425,16.4250145,33.13440704,13.76546574,83.81690979,45.9332695,32.89024734,24.18342018,63.93552017,28.10388947,26.71170807,69.39148712,81.25713348,29.68468857,21.18585205,23.8487854,31.87317848,40.49930573,35.45941544,19.51373863,42.08286285,33.72758865,77.41556549,27.87656975,35.06818008,44.35239792,21.24217415,81.20415497,36.66992569,91.69862366,65.74503326,30.81168938,33.78918839,18.03259087,54.74431992
18/12/2013,1810.650024,39.56,234.719,2.89,-1,-1,23.16604233,43.2602005,25.07969856,57.33073425,57.74428558,41.16741943,40.33723831,85.57374573,81.87173462,43.70438004,19.68173218,45.66912842,29.17036629,25.91495895,20.68219376,16.67612267,33.65149689,14.08483315,85.67176056,46.55455017,32.96604919,24.45621681,64.68547821,28.14157295,27.17103195,71.31655884,82.54055786,29.9168148,21.96495438,24.24256325,32.56661987,41.17670059,35.74325943,19.64409065,42.78344727,34.17592621,77.99435425,28.20065689,35.49411011,45.45192337,21.4755249,82.15572357,37.18392181,93.00747681,66.64388275,31.32448196,34.50893021,18.21100235,55.57143021
19/12/2013,1809.599976,38.45,234.719,2.94,-1,-1,23.09387779,43.18920517,24.9342041,57.2958374,57.36421585,40.60006332,40.36312485,85.71712494,81.65074921,43.1697197,19.66632462,45.3957634,28.9335022,25.72470665,20.59744072,16.67612267,33.70592499,14.06527901,85.45053864,46.55455017,33.60617065,24.35069656,64.84040833,27.87777901,27.16193962,70.8873291,82.45665741,29.96839905,21.77723122,24.21283913,32.43531036,41.21701813,35.73875809,19.61893082,42.80075073,33.91618729,78.01213837,28.21160507,35.54932785,45.35270691,21.73145485,82.228302,37.24816895,92.83298492,67.07343292,31.26587677,34.38377762,18.16313744,55.73173523
20/12/2013,1818.319946,38.43,234.719,2.89,-1,-1,23.14199257,43.96016693,25.1969986,57.53416443,57.89048386,40.8494606,41.25561142,86.06735229,82.10861206,43.50560379,19.81701469,46.14972305,29.29813576,25.97948456,20.78155708,16.83797264,33.80798721,14.15106487,86.04950714,46.61737061,33.30691528,24.43048668,64.97896576,28.02972031,27.33248329,72.74415588,83.27919769,30.20251274,22.16208267,24.35400391,32.67738724,41.54854202,36.26860046,19.82932091,43.18996429,34.24352264,78.87988281,28.49848175,35.6620369,45.58098602,21.972332,82.57258606,37.64973831,93.38127899,67.6219101,31.40759087,34.62629318,18.29803085,55.83028793
23/12/2013,1827.98999,38.55,234.719,2.94,-1,-1,22.93751526,43.97808838,25.45058632,57.78829575,57.74391937,40.93050385,42.02578735,86.10208893,82.07097626,43.56719208,19.88708115,46.26467896,29.9635849,25.87646866,20.93665504,16.88677216,33.81685257,14.21655083,86.45397186,47.00830841,33.80566788,24.45921135,65.22807312,28.40250397,27.43645477,73.49855804,83.61837006,30.59991646,22.8259182,24.65594292,32.84936142,41.7106514,36.38144684,20.10024261,43.31800461,34.15955734,79.84307098,28.62905502,35.83665466,45.75531387,22.17265701,82.91770935,37.80929184,93.84774017,68.29199982,31.37807846,34.78277206,18.45673943,55.88829803
24/12/2013,1833.319946,38.55,234.719,2.99,-1,-1,23.2141571,44.2513504,25.49669075,57.91094971,57.93236542,40.96723938,42.13579559,86.68583679,82.17641449,43.64328384,19.88364029,46.50787735,29.97270203,25.97948456,20.98356819,16.98707962,34.00128174,14.24273968,86.44537354,47.20376587,34.5326767,24.52134132,65.91640472,28.49217033,27.51626015,73.32946777,84.01693726,30.68630791,22.91980934,24.67836571,32.91946411,41.90518188,36.48975372,20.15760231,43.5393486,34.27080917,80.02307129,28.73219681,36.22558975,45.67229462,22.30166245,83.82157898,37.95432281,94.17340088,68.73046112,31.42237091,34.88670731,18.50536919,56.1974678
26/12/2013,1842.02002,38.55,234.719,3,-1,-1,23.2983532,44.58286667,25.47364807,58.34032059,57.72296143,40.99888992,42.41085434,87.32518005,82.48516846,43.69171143,19.99698639,46.90140915,30.04563141,25.86273766,21.06565666,16.99250984,34.28815842,14.27548599,86.90148926,47.39224243,34.56648254,24.62488365,66.29335022,28.48272896,27.64622498,73.89530182,84.4917984,30.76405144,22.98554039,24.66341019,32.96482468,42.19697189,36.62065125,20.21954346,43.79106903,34.13802338,80.27511597,28.81999016,36.42400742,46.01264954,22.43824768,84.15847778,38.09131241,94.71025085,68.97039032,31.54784584,34.93397903,18.58051872,56.59685516
27/12/2013,1841.400024,39.05,234.719,3.02,-1,-1,23.53891945,44.37230682,25.47364807,58.06869125,57.90446854,41.08753586,42.01607513,87.82552338,82.71111298,43.74707413,19.96795654,46.66265488,30.05474091,25.96574402,21.08325195,16.96268272,34.47257233,14.26893616,86.85844421,47.52487183,35.58091736,24.66629982,66.58836365,28.47800446,27.5413475,73.46604156,84.40700531,30.73814583,23.1076107,24.71573257,32.96482468,42.14834213,36.4356041,20.16218376,43.77804947,34.24208832,80.11306763,28.77171326,36.53513336,45.97114563,22.58242226,84.56108856,38.00268173,94.42864227,69.35917664,31.62166405,34.91822052,18.58051872,56.87387085
30/12/2013,1841.069946,38.73,234.719,2.99,-1,-1,23.74339104,44.2379303,25.4198513,58.33156967,58.03008652,41.10019684,42.14226532,87.16536713,82.9520874,43.78166962,20.01949883,46.54325104,30.2006073,26.02755356,21.11843109,17.01961136,34.2061882,14.24273968,86.99614716,47.62260056,35.24277115,24.74913216,66.51459503,28.67147827,27.6393795,73.76521301,84.38153076,30.67767334,23.17333221,24.63351631,32.93182373,42.10781479,36.48975372,20.13694954,43.80841827,34.31745148,80.03209686,28.77171326,36.55894089,46.04586029,22.53689384,84.53644562,38.00268173,94.75428009,69.13581848,31.70286179,34.88670731,18.6733551,56.46804428
31/12/2013,1848.359985,38.73,234.719,3.04,-1,-1,24.05611801,44.35887527,25.48901367,58.55937195,58.12780762,40.87859726,42.13256454,87.86027527,82.89936066,43.64328384,20.01090431,46.72895813,30.35556602,26.07563019,21.31779671,17.10366058,34.48623657,14.31477356,87.00476837,47.68544006,35.5724678,24.77760506,66.72767639,28.83664322,27.67814445,73.83676147,84.82248688,30.87637329,23.30478859,24.70826149,33.05554199,42.3590889,36.72447205,20.28835678,43.99939346,34.38563919,80.5991745,28.94727325,36.68594742,46.02095413,22.55965614,84.84048462,38.17189407,95.10632324,69.21025848,31.72499847,34.98121262,18.75735092,57.01556778
02/01/2014,1831.97998,39.39,235.547,3,-1,-1,23.71933174,43.87059021,25.21237564,58.28773117,57.24136734,40.88492584,42.33966064,86.60245514,82.00319672,43.57408905,19.90782928,46.21605301,30.17325974,25.67730522,21.02461433,16.80545044,34.01493454,14.23619461,86.55728149,47.16188049,36.05430603,24.50322151,66.29335022,28.49217033,27.61430168,73.84653473,83.74558258,30.57399178,23.0982151,24.38689041,32.87409592,41.76738739,36.44916153,20.07961273,43.38742828,33.84736252,79.77105713,28.54785919,36.39227295,45.76362228,22.32442093,84.19132233,37.6078186,94.64868164,68.61464691,31.33378601,34.81583786,18.5628376,56.20392609
03/01/2014,1831.369995,39.69,236.028,3.01,-1,-1,23.63513756,43.92435074,25.24311066,58.13001251,57.122715,41.11285782,42.2037468,86.3939743,81.89774323,43.83009338,19.94734955,46.4238739,30.21883392,25.59490967,20.9630394,16.75936127,33.92614746,14.33442402,86.75518799,47.0292511,35.71616745,24.45144653,66.19503784,28.54878998,27.60746002,73.50180054,84.05084991,30.42713356,23.0982151,24.48404121,33.05142593,41.88087463,36.88693619,19.99013901,43.43951416,33.76838684,79.50096893,28.73219681,36.30496216,45.87152863,22.25613022,84.09275055,37.64811325,94.50784302,68.41611481,31.27472687,35.00483704,18.50536919,55.99778748
06/01/2014,1826.77002,40.07,237.231,2.98,-1,-1,23.27429962,44.0004921,25.23542213,57.77076721,57.1366539,41.32180786,41.7183609,86.37313843,81.5362854,44.00997543,19.87520027,46.35754395,29.65364838,25.63612175,20.86042595,16.71869469,33.92614746,14.34751606,86.40232849,46.95245743,35.44565582,24.41003418,65.76891327,28.37891197,27.39085007,72.78315735,83.49118042,30.37529945,22.73202896,24.52141571,33.08853149,41.63769913,36.498806,19.96490479,43.17043686,33.77199936,79.27597046,28.35912132,36.10652542,45.68060684,22.3547802,83.57508087,37.48695374,93.9093399,68.65601349,31.15663147,35.04420471,18.38600349,56.0750885
07/01/2014,1837.880005,39.47,237.498,2.96,-1,-1,23.28632927,44.12144089,25.39679909,58.1212616,57.66014862,41.50543594,42.72150803,87.04722595,82.01073456,44.16218185,20.09507942,46.70686722,29.6627655,25.86273766,21.00408554,16.78375626,34.18569183,14.35406494,87.40922546,47.20376587,35.18359756,24.51357269,65.60503387,28.57238579,27.58010101,73.79450226,83.9405899,30.65175819,22.70385742,24.73067474,33.11327362,41.89707947,36.6477356,20.15989876,43.46120834,34.08061981,80.07711029,28.55004883,36.04302597,46.16207123,22.5065403,83.54219818,37.57559967,94.45506287,69.14412689,31.32640839,35.10722733,18.44789696,56.50025177
08/01/2014,1837.48999,39.26,237.46,3.01,-1,-1,23.04576492,44.43055344,25.61964607,57.96351242,57.36003113,41.30282211,43.8314476,86.48433685,81.48358917,44.09300232,20.28576088,46.91024399,29.90889168,25.72538757,21.31779671,16.78104782,33.980793,14.3999033,88.26119232,47.0292511,34.92998505,24.40744019,65.91640472,28.73283005,27.57325745,75.30659485,83.9405899,30.65175819,22.95736885,24.86520958,33.20811081,41.82412338,36.84632874,20.17824745,43.41781616,33.90835953,80.17611694,28.67733192,36.25734329,46.56880569,22.5065403,83.87090302,37.58365631,94.34944153,69.06138611,31.09020233,35.1781044,18.64683342,56.1072998
09/01/2014,1838.130005,39.42,237.477,2.97,-1,-1,22.68492508,44.82476807,25.80407715,57.95475769,57.63221741,41.30282211,47.12568665,86.18550873,81.79986572,44.07225037,20.42661476,47.29052353,29.56249046,25.87646866,21.15947723,16.86508942,33.86467743,14.45229244,89.05294037,46.79887772,34.34669876,24.4540329,65.67877197,28.48744965,27.59149742,76.24965668,84.29675293,30.45305061,22.91980934,25.09689522,33.31533432,42.02676392,37.37889099,20.0566597,43.63047791,34.08061981,79.7980423,28.99337006,36.11447144,46.9174614,22.1498909,83.69012451,37.7448082,94.0765686,68.01900482,31.25259209,35.2647171,18.48326302,55.93338013
10/01/2014,1842.369995,40,237.43,2.88,-1,-1,22.76911926,45.25483322,25.74259186,58.13001251,58.42095566,41.86635971,49.70801163,86.33144379,81.91283417,44.59806442,20.51766396,47.50718689,29.91799545,26.24731064,21.25623131,16.85424805,33.93296814,14.42609882,89.62091064,47.11999512,34.5157814,24.53687286,65.9573822,28.61485863,27.65762138,77.63169861,84.61051178,30.5135231,23.2484436,25.03710365,33.30296326,42.09159851,37.84376144,20.11630249,43.74766159,34.56147385,79.94207764,29.35768127,36.22558975,47.1000824,22.21819496,84.05167389,37.7448082,94.4462204,68.10173035,31.29688644,35.28834152,18.55841827,55.97846222
13/01/2014,1819.199951,40.12,236.252,2.84,-1,-1,22.8052063,44.93228531,25.44291115,56.96460724,57.87651825,41.5877533,48.75339508,84.65664673,81.30284119,44.3074913,20.38195038,47.25515747,29.24344063,25.97948456,21.0158062,16.58313942,33.23628235,14.2100029,88.9152298,46.65926361,34.18608475,24.27024651,64.82653046,28.27038193,27.13548088,76.58457947,83.6268692,30.18523598,22.69445992,24.81289291,32.82049179,41.58096313,37.38339233,19.9075489,43.17043686,34.22055817,79.05090332,28.95166397,35.73347473,46.71823502,22.06642914,82.91770935,37.07596588,92.57158661,67.44817352,31.11972809,34.80007553,18.3727417,54.86406326
14/01/2014,1838.880005,40.24,236.252,2.88,-1,-1,22.74506187,45.21004105,25.54280663,57.45531464,57.93236542,41.8916893,49.03491592,85.70600128,81.77726746,44.58423996,20.68600082,47.52930069,29.44398689,26.01382446,21.46732712,16.7512207,33.65976334,14.32787037,90.11141968,47.13395691,34.52422333,24.47733116,65.94100189,29.04426956,27.37260818,79.36166382,84.5256958,30.69493866,22.88225746,24.88015938,33.10090256,42.01865005,37.86180878,20.32276726,43.6738739,34.27080917,80.52718353,29.33792877,36.23352814,47.30761337,22.26372147,83.96950531,37.46278763,93.38127899,68.03556061,31.28211212,35.06785202,18.8634491,55.57905579
15/01/2014,1848.380005,39.74,236.252,2.9,-1,-1,22.85331917,45.56393814,25.75796509,57.59550095,57.86956024,42.20827103,49.30997467,85.47667694,81.73209381,44.79179382,20.66710472,47.90956497,29.38929176,25.96574402,21.65789413,16.80002403,33.55731583,14.49812984,90.12007141,47.32243729,35.19205475,24.4954586,66.49002838,29.36042595,27.41820908,79.06575775,85.17867279,31.06643295,22.8259182,25.09689522,33.43904877,42.31855774,38.04684067,20.57970428,44.00806427,34.20261383,81.47234344,29.48934937,36.45574951,47.26610947,22.42307091,84.56108856,37.66424179,93.58369446,68.74700165,31.28949165,35.42223358,18.98723412,55.41803741
16/01/2014,1845.890015,39.92,236.252,2.86,-1,-1,23.2983532,45.68490219,25.59659386,57.28881836,58.18363953,42.28425217,50.31636429,85.59479523,81.58898926,44.89558029,20.73066711,48.00685501,29.40752792,26.14429665,21.54648399,16.74308968,33.61195755,14.40644836,90.38684845,47.37827682,35.39494705,24.45144653,66.51459503,29.31324387,27.30648994,80.11935425,84.941185,31.05779076,22.92919922,25.05204964,33.23698425,42.21318817,37.86631393,20.57052612,43.91258621,34.40716553,81.4903183,29.28305817,36.54308319,47.38231659,22.46859741,84.61862183,37.41443634,93.20526886,68.85455322,31.29688644,35.24897766,18.92534256,55.495327
17/01/2014,1838.699951,40.19,236.252,2.84,-1,-1,23.55094147,45.64010239,25.59659386,57.03470993,58.17665863,42.037323,50.69498825,85.51837158,80.97901917,44.75029373,20.71693039,47.92725372,29.02466202,26.13742828,21.42921066,16.68074417,33.58462524,14.36061478,90.35237885,47.32243729,35.36112595,24.23919106,66.04751587,29.28492928,27.19020081,80.46083832,84.50025177,30.88500023,22.6193428,25.16415977,33.17100525,42.00244141,37.68578339,20.41224289,43.67822266,34.42511749,81.00424194,29.16236115,36.45574951,47.3325119,22.5065403,84.37210846,37.17268372,92.75636292,68.71391296,31.05330467,35.15447998,18.69545937,55.405159
21/01/2014,1843.800049,39.8,236.252,2.85,-1,-1,23.2141571,45.81032562,25.99617767,56.98212814,58.83276367,42.4172287,51.78226089,86.0117569,81.25764465,45.06162262,20.8388958,48.13951111,29.0155468,26.4258728,21.54648399,16.63737297,33.74855423,14.37371254,90.91178131,47.24564743,35.28504181,24.31425667,66.62931824,29.52558327,27.16056252,81.94364166,84.65291595,31.04051399,22.58179474,25.57521629,33.26172256,42.04296494,38.07392883,20.51087379,43.73029327,34.79831314,81.34629822,29.3269577,36.67800522,47.60643768,22.53689384,84.73366547,37.05986786,92.55397797,68.56502533,31.17140388,35.24897766,18.77945328,55.86252213
22/01/2014,1844.859985,39.9,236.252,2.87,-1,-1,23.26226807,46.58086014,26.14985847,57.1310997,58.94443893,42.60084915,51.6139946,86.46347046,81.31789398,45.17923355,20.85778999,48.85581207,29.32548141,26.4533329,21.77810478,16.67531776,33.87833023,14.38026142,90.94622803,47.1479187,35.02297592,24.39708138,66.08850861,29.66242981,27.26088905,82.5127182,84.91573334,31.00595665,22.938591,25.68732262,33.3441925,42.17264938,38.6019783,20.50629807,43.86484146,34.85932541,81.47234344,29.66273689,36.32084656,47.64794922,22.57483673,84.18312836,36.99541092,92.8884201,68.61464691,31.17140388,35.31984711,18.99165154,56.12018204
23/01/2014,1828.459961,40.61,236.252,2.79,-1,-1,22.96157265,45.98952866,25.81175423,56.72802734,58.79088974,42.49954224,51.59782791,85.46276855,80.57987213,45.1584816,20.7066288,48.21468353,29.35283089,26.37779999,21.56114388,16.38524055,33.52315903,14.14451694,90.38684845,46.91055298,35.01452255,24.13564491,65.12974548,29.24245644,27.06252098,82.18756866,83.99147797,30.94547844,23.05126953,25.27626419,32.84523392,41.67012024,38.231884,20.43517113,43.39612579,34.75884247,81.10324097,29.74611473,35.78110504,47.31591415,22.46100426,83.090271,36.28628159,92.17552948,68.63118744,30.89828491,34.83158875,18.74850845,55.48244858
24/01/2014,1790.290039,40.74,236.252,2.75,-1,-1,22.2278595,44.46639633,25.18931961,55.64148712,58.18363953,41.96766663,49.8633461,83.60034943,79.75146484,44.49428177,20.2136116,46.58304214,28.44125175,26.08249664,21.05979538,15.94605732,32.80597305,13.82364655,88.22676849,46.05195236,33.72959137,23.78359413,63.34334946,28.58182526,26.5950985,79.35189056,81.32884216,30.34937668,22.27193451,24.78299904,32.08647537,40.37324524,36.83728027,20.03601646,42.02032471,34.38204575,79.39300537,28.53907776,34.82069016,46.20356369,21.9981308,80.72377777,35.32735062,90.29204559,67.48953247,30.61779594,34.07557297,18.39484787,54.32294846
27/01/2014,1781.560059,40.53,236.252,2.78,-1,-1,22.32408333,44.56047058,24.92805099,55.42242432,58.23947144,41.64475632,47.76964569,83.17644501,79.48788452,44.22445297,20.0452652,46.56093597,28.30450821,26.14429665,20.91319275,15.89726257,32.65571213,13.7385149,87.34037018,45.77270889,33.11247635,23.68006134,62.99100876,28.4213829,26.46513367,77.58939362,81.20165253,30.064291,22.17804146,24.58120155,31.83081436,40.41378021,36.2370224,19.85937691,41.96824646,34.42869949,78.50180054,28.26914597,34.67782211,45.8300209,21.9981308,80.34580231,35.13394928,89.85196686,67.64671326,30.49231148,33.81568909,18.23128128,54.12967682
28/01/2014,1792.5,40.23,236.252,2.77,-1,-1,22.60072708,44.6859169,25.02795029,55.80796432,58.427948,41.9929924,49.20642471,83.89221191,80.0451889,44.67417908,20.29949951,46.83067322,28.82411766,26.24043846,20.99822044,16.06805992,32.92209625,13.92187023,88.55378723,45.78667068,33.84792709,23.86384201,63.30239105,28.51103783,26.68858528,79.29335022,81.99028778,29.88286781,23.02310371,24.6708889,32.24729538,40.79473114,36.63871002,19.70338821,42.35885239,34.54354095,78.24076843,28.6005249,34.87626266,46.44429779,22.06642914,80.82238007,35.58520889,90.57369232,67.66327667,30.728508,34.20158005,18.31527328,54.54196167
29/01/2014,1774.199951,40.64,236.252,2.69,-1,-1,22.51653099,43.65555191,24.67446518,54.91419601,58.31626892,41.7650528,48.62071609,83.44051361,78.58419037,44.46660233,20.12428665,46.01264191,28.52329254,26.22671127,20.91906548,15.90539742,32.73083878,13.75816631,87.81370544,45.24916458,33.79722595,23.41861916,63.54820633,28.46857452,26.23939514,78.95517731,81.10838318,29.64961624,22.91980934,24.29719734,31.88852501,40.35704422,36.2370224,19.53133774,41.99428558,34.53276825,77.5116806,28.20988274,35.01911926,46.02095413,21.83119583,81.15106201,35.19841003,89.16548157,67.05934906,30.18967247,33.83932495,18.20033455,54.23921585
30/01/2014,1794.189941,39.95,236.252,2.72,-1,-1,22.62478638,44.14385223,24.92805099,55.83426285,59.31438065,42.39823532,49.75007629,83.64202118,78.810112,45.00628281,20.4833107,46.23816299,28.50505638,26.63188362,21.18292809,16.13040733,32.76498413,13.95461559,89.37135315,45.64007568,33.86485291,23.57133865,63.87597656,28.8885498,26.66349602,81.28353119,81.82068634,30.01245117,22.90103531,24.57373428,32.3091507,40.75421143,36.85535812,19.84102058,42.3197937,35.08900833,78.69087219,28.69709396,35.18580627,46.85934448,21.93742561,81.53727722,35.71416092,90.67050171,67.34890747,30.23396111,34.27245331,18.35064125,54.41313934
31/01/2014,1782.589966,40.22,236.252,2.67,-1,-1,22.44436264,44.2379303,24.52077866,55.04563141,59.72617722,42.62618256,48.60776901,82.47457123,78.48630524,45.14464569,20.30980492,46.53441238,28.77853394,26.85164833,21.08618355,15.95148754,32.33468246,13.79089928,88.63127899,45.4446106,33.72112656,23.41085243,63.55638123,28.65259933,26.41724968,79.96652222,81.38821411,30.08156204,23.30478859,24.17761993,31.88443184,40.55157471,36.69287109,19.94195938,42.07240677,35.32225037,78.7088623,28.62027931,34.95563507,46.45259857,21.87672234,81.15926361,35.31929398,89.64954376,67.27445221,30.08633995,33.90233994,18.20033455,53.71097183
03/02/2014,1741.890015,40.57,236.252,2.61,-1,-1,21.74673653,43.2389183,23.65244675,53.59983063,59.10497284,41.94866943,46.38463593,80.98740387,76.69398499,44.48736572,19.87175751,45.15039444,27.87607193,26.6387558,20.61414528,15.50146294,31.73361969,13.44383812,86.60027313,43.96469879,32.63063431,22.83618927,61.95848465,27.75131226,25.73093605,77.53412628,78.99694061,29.45090675,22.60058022,23.46761322,31.13801765,39.4249115,35.49233627,19.47167969,40.87454605,35.02439499,76.99859619,27.7029171,34.13809204,45.53948593,21.13308144,79.01465607,34.17501068,87.20281982,65.14006042,29.43677902,33.08331299,17.88645744,52.7511673
04/02/2014,1755.199951,40.2,236.252,2.64,-1,-1,21.93918419,43.40468216,24.02129364,54.25701141,58.75598145,42.45523071,47.03832245,81.65454102,77.13828278,44.95091629,20.08304977,45.25210571,28.22246933,26.48080635,20.64932823,15.56651592,32.00000381,13.57480812,87.46085358,44.34864426,32.90960312,23.07175064,62.49110794,28.02972031,25.99314499,78.37311554,79.64989471,29.56322289,22.85408592,23.77404213,31.44729996,39.67617035,35.85790634,19.584095,41.18704224,34.80908585,77.34964752,28.01675606,34.4397049,45.98773956,21.30002213,79.77881622,34.51346588,88.17974091,65.60334015,29.59179115,33.42193604,17.82014656,53.2922821
05/02/2014,1751.640015,40.33,236.252,2.7,-1,-1,21.90309715,43.26132965,24.02129364,54.32712173,58.50470352,42.3665657,46.12252045,80.84147644,77.13828278,44.93707657,19.97999001,45.24325562,28.14042854,26.36405945,20.67571831,15.62073517,31.69263458,13.56171036,86.95311737,44.13921738,32.5038414,22.99409103,62.64683151,27.90231895,26.02050972,77.05284119,79.42939758,29.58913612,22.60058022,23.74414253,31.44729996,39.65996933,35.53746796,19.58638954,41.13061142,34.62606812,77.36762238,27.8170433,34.47938919,45.73040771,21.41383934,79.80344391,34.63431931,88.21495819,65.67779541,29.61393356,33.35894775,17.81572914,52.77048111
06/02/2014,1773.430054,40.4,236.252,2.73,-1,-1,22.64883995,43.3106041,24.29025269,55.47500229,58.92347717,42.67684937,45.82159805,82.14100647,78.05706024,45.26919174,20.0658741,45.4687767,28.92438698,26.55634117,21.00408554,15.66682434,32.17758942,13.77126312,87.30596161,44.93501663,32.80815506,23.30731201,63.58917999,28.27038193,26.55861473,77.00080109,80.480896,29.91742325,23.30478859,24.0879364,31.87616348,40.21113968,36.06100845,19.8112011,41.73822021,34.87727737,78.33981323,28.22304726,34.99531555,45.98773956,21.41383934,81.01138306,34.843853,90.03679657,65.57850647,29.93132782,33.79994202,18.08097267,53.55639267
07/02/2014,1797.02002,40.49,236.252,2.71,-1,-1,22.8052063,44.08112335,24.4439373,56.1584549,59.30738449,42.9997673,48.4103775,83.00271606,78.75743103,45.57360458,20.4300499,46.34428024,29.16139221,26.70056915,21.33538628,15.84575176,32.5259285,13.94151974,88.94104767,45.29801941,33.18010712,23.59205055,64.33487701,28.77528954,26.85503387,80.10310364,81.71891022,30.32346725,23.37051773,24.17014122,32.30090332,40.90821075,36.31826019,20.10024261,42.31110764,35.08181763,79.41997528,28.43373299,35.47948074,46.77634048,21.62631416,82.12068939,35.335392,91.12815094,66.24861145,30.21181679,34.13858032,18.32411385,54.13612747
10/02/2014,1799.839966,41.06,236.252,2.7,-1,-1,22.85331917,43.87506104,24.49003983,56.12342072,59.74015045,43.40499115,49.78566742,82.48150635,79.14148712,45.98871994,20.63962936,46.12762833,28.98819923,26.8997097,21.44387054,15.89455032,32.31419754,13.95461559,89.87049866,45.18632889,33.28154373,23.65158463,64.58891296,28.91685677,26.83906746,81.5306778,81.29495239,30.3839283,23.08882904,24.21499062,32.3091507,40.64881897,36.13773346,20.20347786,42.08543015,35.34378052,79.71704865,28.17916298,35.65410614,47.16648483,21.55801201,82.40005493,35.23871994,91.14575958,66.14105988,30.32992172,34.25670624,18.42579269,53.87202072
11/02/2014,1819.75,41.22,236.252,2.75,-1,-1,23.2141571,44.46191406,24.72825623,56.53525925,60.22174072,43.57596207,50.48787689,83.66983795,79.93219757,46.14785767,20.89043045,46.71571732,29.1067009,27.15381432,21.72533417,16.12227821,32.78548813,14.09867668,90.96342468,45.72383881,34.1438179,23.8379612,65.40013885,29.2754879,27.10583496,82.81516266,82.14290619,30.7554245,23.14516258,24.45414925,32.60606003,41.10272598,36.4356041,20.4374733,42.54546738,35.64881134,80.51816559,28.52151871,36.06684113,47.80566406,21.76289749,83.47646332,35.6738472,91.89388275,66.92697906,30.68422318,34.57170868,18.65125656,54.57417679
12/02/2014,1819.26001,41.46,236.252,2.8,-1,-1,23.45471764,44.76654816,24.75899887,56.58782196,60.31248093,43.60129166,50.60761642,83.64897919,79.66111755,46.17553711,20.88871384,47.03406525,29.32548141,27.18815041,21.91590691,16.11685371,32.77180862,14.09867668,91.00647736,45.58423615,34.0931015,23.76288986,65.35916901,29.79455566,27.12179756,83.19560242,82.58385468,30.87637329,23.13577461,24.40183449,32.63491821,41.33779526,36.36339569,20.49023247,42.78852081,35.68110657,80.78819275,28.53688812,36.00333786,47.80566406,21.93742561,83.48469543,35.6577301,91.95546722,67.17517853,30.55137062,34.5480957,18.75292969,54.44534302
